#run-time information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"#	date run: 	Mon Mar 25 15:22:00 CDT 2024",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"#	sct directory: 	/usr/local/slingshot_tools_26Jul2022_rev2/sct",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"#	sct timestamp: 	2023-10-26 14:35:02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"#	'non-standard' SCT args: ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"#	ls config file:	-rwxr-xr-x 1 tuminell employee 17862 Mar 25 15:21 /var/users/systems/eni_revc/eni_revc.yaml",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cable_id,src_conn_a,src_conn_b,dst_conn_a,dst_conn_b,stage,src_egress_a,src_egress_b,dst_egress_a,dst_egress_b,link_type,src_group,dst_group,part_number,part_length,calculated_distance,route,,,,,,,,,,,,,
1000.1404.01.0001,x1000.c7.r3.j1,none,x1404.c0.r3.j23,none,1,x1000-RIGHT,none,x1404-LEFT,none,global,3,29,R4K83A,25,20.0752142,"['x1000_RIGHT-x1001_LEFT', 'x1001_RIGHT-x1002_LEFT', 'x1002_RIGHT-x1003_LEFT', 'x1003_BACK-x1103_BACK', 'x1103_FRONT-x1203_FRONT', 'x1203_BACK-x1303_BACK', 'x1303_FRONT-x1403_FRONT', 'x1403_RIGHT-x1404_LEFT']",,,,,,,,,,,,,
1000.1404.01.0002,x1000.c5.r7.j1,none,x1404.c6.r5.j23,none,1,x1000-RIGHT,none,x1404-LEFT,none,global,3,29,R4K82A,19,18.8242649,"['x1000_RIGHT-x1001_LEFT', 'x1001_RIGHT-x1002_LEFT', 'x1002_RIGHT-x1003_LEFT', 'x1003_BACK-x1103_BACK', 'x1103_FRONT-x1203_FRONT', 'x1203_BACK-x1303_BACK', 'x1303_FRONT-x1403_FRONT', 'x1403_RIGHT-x1404_LEFT']",,,,,,,,,,,,,
1101.1405.00.0000,x1101.c0.r1.j21,none,x1405.c3.r1.j1,none,1,x1101-LEFT,none,x1405-RIGHT,none,global,10,30,R4K83A,25,19.9305123,"['x1102_RIGHT-x1101_LEFT', 'x1103_RIGHT-x1102_LEFT', 'x1104_RIGHT-x1103_LEFT', 'x1105_RIGHT-x1104_LEFT', 'x1105_FRONT-x1205_FRONT', 'x1205_BACK-x1305_BACK', 'x1305_FRONT-x1405_FRONT']",,,,,,,,,,,,,
1101.1405.00.0001,x1101.c6.r3.j23,none,x1405.c1.r5.j3,none,1,x1101-LEFT,none,x1405-RIGHT,none,global,10,30,R4K82A,19,18.6795625,"['x1102_RIGHT-x1101_LEFT', 'x1103_RIGHT-x1102_LEFT', 'x1104_RIGHT-x1103_LEFT', 'x1105_RIGHT-x1104_LEFT', 'x1105_FRONT-x1205_FRONT', 'x1205_BACK-x1305_BACK', 'x1305_FRONT-x1405_FRONT']",,,,,,,,,,,,,
1101.1405.00.0002,x1101.c2.r3.j23,none,x1405.c5.r7.j1,none,1,x1101-LEFT,none,x1405-RIGHT,none,global,10,30,R4K82A,19,18.5677242,"['x1102_RIGHT-x1101_LEFT', 'x1103_RIGHT-x1102_LEFT', 'x1104_RIGHT-x1103_LEFT', 'x1105_RIGHT-x1104_LEFT', 'x1105_FRONT-x1205_FRONT', 'x1205_BACK-x1305_BACK', 'x1305_FRONT-x1405_FRONT']",,,,,,,,,,,,,
1101.1405.00.0003,x1101.c4.r7.j23,none,x1405.c7.r3.j3,none,1,x1101-LEFT,none,x1405-RIGHT,none,global,10,30,R4K82A,19,17.6064131,"['x1102_RIGHT-x1101_LEFT', 'x1103_RIGHT-x1102_LEFT', 'x1104_RIGHT-x1103_LEFT', 'x1105_RIGHT-x1104_LEFT', 'x1105_FRONT-x1205_FRONT', 'x1205_BACK-x1305_BACK', 'x1305_FRONT-x1405_FRONT']",,,,,,,,,,,,,
1005.1402.01.0000,x1005.c0.r3.j23,none,x1402.c2.r7.j23,none,1,x1005-LEFT,none,x1402-LEFT,none,global,8,27,R4K83A,25,19.9075644,"['x1004_RIGHT-x1005_LEFT', 'x1003_RIGHT-x1004_LEFT', 'x1002_RIGHT-x1003_LEFT', 'x1002_BACK-x1102_BACK', 'x1102_FRONT-x1202_FRONT', 'x1202_BACK-x1302_BACK', 'x1302_FRONT-x1402_FRONT']",,,,,,,,,,,,,
1005.1402.01.0001,x1005.c6.r5.j23,none,x1402.c0.r3.j21,none,1,x1005-LEFT,none,x1402-LEFT,none,global,8,27,R4K83A,25,19.0351537,"['x1004_RIGHT-x1005_LEFT', 'x1003_RIGHT-x1004_LEFT', 'x1002_RIGHT-x1003_LEFT', 'x1002_BACK-x1102_BACK', 'x1102_FRONT-x1202_FRONT', 'x1202_BACK-x1302_BACK', 'x1302_FRONT-x1402_FRONT']",,,,,,,,,,,,,
1005.1402.01.0002,x1005.c2.r7.j23,none,x1402.c4.r3.j23,none,1,x1005-LEFT,none,x1402-LEFT,none,global,8,27,R4K82A,19,18.9233149,"['x1004_RIGHT-x1005_LEFT', 'x1003_RIGHT-x1004_LEFT', 'x1002_RIGHT-x1003_LEFT', 'x1002_BACK-x1102_BACK', 'x1102_FRONT-x1202_FRONT', 'x1202_BACK-x1302_BACK', 'x1302_FRONT-x1402_FRONT']",,,,,,,,,,,,,
1002.1405.01.0000,x1002.c2.r3.j23,none,x1405.c2.r1.j23,none,1,x1002-LEFT,none,x1405-LEFT,none,global,5,30,R4K83A,25,19.7837395,"['x1002_BACK-x1102_BACK', 'x1102_FRONT-x1202_FRONT', 'x1202_BACK-x1302_BACK', 'x1302_FRONT-x1402_FRONT', 'x1402_RIGHT-x1403_LEFT', 'x1403_RIGHT-x1404_LEFT', 'x1404_RIGHT-x1405_LEFT']",,,,,,,,,,,,,
1002.1405.01.0001,x1002.c4.r7.j23,none,x1405.c4.r5.j21,none,1,x1002-LEFT,none,x1405-LEFT,none,global,5,30,R4K82A,19,18.4668291,"['x1002_BACK-x1102_BACK', 'x1102_FRONT-x1202_FRONT', 'x1202_BACK-x1302_BACK', 'x1302_FRONT-x1402_FRONT', 'x1402_RIGHT-x1403_LEFT', 'x1403_RIGHT-x1404_LEFT', 'x1404_RIGHT-x1405_LEFT']",,,,,,,,,,,,,
1002.1405.01.0002,x1002.c6.r3.j23,none,x1405.c6.r1.j21,none,1,x1002-LEFT,none,x1405-LEFT,none,global,5,30,R4K82A,19,17.8381794,"['x1002_BACK-x1102_BACK', 'x1102_FRONT-x1202_FRONT', 'x1202_BACK-x1302_BACK', 'x1302_FRONT-x1402_FRONT', 'x1402_RIGHT-x1403_LEFT', 'x1403_RIGHT-x1404_LEFT', 'x1404_RIGHT-x1405_LEFT']",,,,,,,,,,,,,
1100.1404.00.0000,x1100.c0.r7.j23,none,x1404.c3.r3.j1,none,1,x1100-LEFT,none,x1404-RIGHT,none,global,9,29,R4K83A,25,19.5519737,"['x1101_RIGHT-x1100_LEFT', 'x1102_RIGHT-x1101_LEFT', 'x1103_RIGHT-x1102_LEFT', 'x1104_RIGHT-x1103_LEFT', 'x1104_FRONT-x1204_FRONT', 'x1204_BACK-x1304_BACK', 'x1304_FRONT-x1404_FRONT']",,,,,,,,,,,,,
1100.1404.00.0001,x1100.c6.r1.j23,none,x1404.c1.r7.j3,none,1,x1100-LEFT,none,x1404-RIGHT,none,global,9,29,R4K82A,19,18.6795625,"['x1101_RIGHT-x1100_LEFT', 'x1102_RIGHT-x1101_LEFT', 'x1103_RIGHT-x1102_LEFT', 'x1104_RIGHT-x1103_LEFT', 'x1104_FRONT-x1204_FRONT', 'x1204_BACK-x1304_BACK', 'x1304_FRONT-x1404_FRONT']",,,,,,,,,,,,,
1100.1404.00.0002,x1100.c4.r5.j23,none,x1404.c7.r5.j1,none,1,x1100-LEFT,none,x1404-RIGHT,none,global,9,29,R4K82A,19,17.5834747,"['x1101_RIGHT-x1100_LEFT', 'x1102_RIGHT-x1101_LEFT', 'x1103_RIGHT-x1102_LEFT', 'x1104_RIGHT-x1103_LEFT', 'x1104_FRONT-x1204_FRONT', 'x1204_BACK-x1304_BACK', 'x1304_FRONT-x1404_FRONT']",,,,,,,,,,,,,
1001.1404.01.0000,x1001.c3.r3.j1,none,x1404.c3.r5.j1,none,1,x1001-RIGHT,none,x1404-RIGHT,none,global,4,29,R4K83A,25,19.5041391,"['x1001_RIGHT-x1002_LEFT', 'x1002_RIGHT-x1003_LEFT', 'x1003_RIGHT-x1004_LEFT', 'x1004_BACK-x1104_BACK', 'x1104_FRONT-x1204_FRONT', 'x1204_BACK-x1304_BACK', 'x1304_FRONT-x1404_FRONT']",,,,,,,,,,,,,
1001.1404.01.0001,x1001.c5.r7.j1,none,x1404.c5.r1.j1,none,1,x1001-RIGHT,none,x1404-RIGHT,none,global,4,29,R4K82A,19,18.5198897,"['x1001_RIGHT-x1002_LEFT', 'x1002_RIGHT-x1003_LEFT', 'x1003_RIGHT-x1004_LEFT', 'x1004_BACK-x1104_BACK', 'x1104_FRONT-x1204_FRONT', 'x1204_BACK-x1304_BACK', 'x1304_FRONT-x1404_FRONT']",,,,,,,,,,,,,
1001.1404.01.0002,x1001.c7.r3.j1,none,x1404.c7.r5.j3,none,1,x1001-RIGHT,none,x1404-RIGHT,none,global,4,29,R4K82A,19,17.5585786,"['x1001_RIGHT-x1002_LEFT', 'x1002_RIGHT-x1003_LEFT', 'x1003_RIGHT-x1004_LEFT', 'x1004_BACK-x1104_BACK', 'x1104_FRONT-x1204_FRONT', 'x1204_BACK-x1304_BACK', 'x1304_FRONT-x1404_FRONT']",,,,,,,,,,,,,
1000.1402.00.0000,x1000.c1.r1.j1,none,x1402.c0.r3.j23,none,1,x1000-RIGHT,none,x1402-LEFT,none,global,3,27,R4K83A,25,19.4469794,"['x1000_RIGHT-x1001_LEFT', 'x1001_RIGHT-x1002_LEFT', 'x1002_BACK-x1102_BACK', 'x1102_FRONT-x1202_FRONT', 'x1202_BACK-x1302_BACK', 'x1302_FRONT-x1402_FRONT']",,,,,,,,,,,,,
1000.1402.00.0001,x1000.c5.r3.j1,none,x1402.c4.r1.j21,none,1,x1000-RIGHT,none,x1402-LEFT,none,global,3,27,R4K82A,19,17.5014192,"['x1000_RIGHT-x1001_LEFT', 'x1001_RIGHT-x1002_LEFT', 'x1002_BACK-x1102_BACK', 'x1102_FRONT-x1202_FRONT', 'x1202_BACK-x1302_BACK', 'x1302_FRONT-x1402_FRONT']",,,,,,,,,,,,,
1000.1402.00.0002,x1000.c7.r7.j1,none,x1402.c6.r5.j21,none,1,x1000-RIGHT,none,x1402-LEFT,none,global,3,27,R4K82A,19,16.16157,"['x1000_RIGHT-x1001_LEFT', 'x1001_RIGHT-x1002_LEFT', 'x1002_BACK-x1102_BACK', 'x1102_FRONT-x1202_FRONT', 'x1202_BACK-x1302_BACK', 'x1302_FRONT-x1402_FRONT']",,,,,,,,,,,,,
1000.1402.01.0000,x1000.c2.r7.j23,none,x1402.c1.r1.j1,none,1,x1000-LEFT,none,x1402-RIGHT,none,global,3,27,R4K83A,25,19.2850544,"['x1000_BACK-x1100_BACK', 'x1100_FRONT-x1200_FRONT', 'x1200_BACK-x1300_BACK', 'x1301_RIGHT-x1300_LEFT', 'x1302_RIGHT-x1301_LEFT', 'x1302_FRONT-x1402_FRONT']",,,,,,,,,,,,,
1000.1402.01.0001,x1000.c4.r1.j23,none,x1402.c3.r7.j1,none,1,x1000-LEFT,none,x1402-RIGHT,none,global,3,27,R4K82A,19,18.3008049,"['x1000_BACK-x1100_BACK', 'x1100_FRONT-x1200_FRONT', 'x1200_BACK-x1300_BACK', 'x1301_RIGHT-x1300_LEFT', 'x1302_RIGHT-x1301_LEFT', 'x1302_FRONT-x1402_FRONT']",,,,,,,,,,,,,
1000.1402.01.0002,x1000.c0.r3.j23,none,x1402.c7.r7.j1,none,1,x1000-LEFT,none,x1402-RIGHT,none,global,3,27,R4K82A,19,18.211905,"['x1000_BACK-x1100_BACK', 'x1100_FRONT-x1200_FRONT', 'x1200_BACK-x1300_BACK', 'x1301_RIGHT-x1300_LEFT', 'x1302_RIGHT-x1301_LEFT', 'x1302_FRONT-x1402_FRONT']",,,,,,,,,,,,,
1000.1402.01.0003,x1000.c6.r5.j23,none,x1402.c5.r3.j3,none,1,x1000-LEFT,none,x1402-RIGHT,none,global,3,27,R4K82A,19,17.3394939,"['x1000_BACK-x1100_BACK', 'x1100_FRONT-x1200_FRONT', 'x1200_BACK-x1300_BACK', 'x1301_RIGHT-x1300_LEFT', 'x1302_RIGHT-x1301_LEFT', 'x1302_FRONT-x1402_FRONT']",,,,,,,,,,,,,
1002.1404.00.0000,x1002.c2.r1.j23,none,x1404.c1.r7.j1,none,1,x1002-LEFT,none,x1404-RIGHT,none,global,5,29,R4K83A,25,19.2850544,"['x1002_BACK-x1102_BACK', 'x1102_FRONT-x1202_FRONT', 'x1202_BACK-x1302_BACK', 'x1303_RIGHT-x1302_LEFT', 'x1304_RIGHT-x1303_LEFT', 'x1304_FRONT-x1404_FRONT']",,,,,,,,,,,,,
1002.1404.00.0001,x1002.c4.r5.j23,none,x1404.c3.r3.j3,none,1,x1002-LEFT,none,x1404-RIGHT,none,global,5,29,R4K82A,19,18.3237433,"['x1002_BACK-x1102_BACK', 'x1102_FRONT-x1202_FRONT', 'x1202_BACK-x1302_BACK', 'x1303_RIGHT-x1302_LEFT', 'x1304_RIGHT-x1303_LEFT', 'x1304_FRONT-x1404_FRONT']",,,,,,,,,,,,,
1002.1404.00.0002,x1002.c0.r7.j23,none,x1404.c7.r3.j1,none,1,x1002-LEFT,none,x1404-RIGHT,none,global,5,29,R4K82A,19,18.211905,"['x1002_BACK-x1102_BACK', 'x1102_FRONT-x1202_FRONT', 'x1202_BACK-x1302_BACK', 'x1303_RIGHT-x1302_LEFT', 'x1304_RIGHT-x1303_LEFT', 'x1304_FRONT-x1404_FRONT']",,,,,,,,,,,,,
1002.1404.00.0003,x1002.c6.r1.j23,none,x1404.c5.r7.j3,none,1,x1002-LEFT,none,x1404-RIGHT,none,global,5,29,R4K82A,19,17.3394939,"['x1002_BACK-x1102_BACK', 'x1102_FRONT-x1202_FRONT', 'x1202_BACK-x1302_BACK', 'x1303_RIGHT-x1302_LEFT', 'x1304_RIGHT-x1303_LEFT', 'x1304_FRONT-x1404_FRONT']",,,,,,,,,,,,,
1003.1405.00.0000,x1003.c2.r3.j23,none,x1405.c1.r5.j1,none,1,x1003-LEFT,none,x1405-RIGHT,none,global,6,30,R4K83A,25,19.2850544,"['x1003_BACK-x1103_BACK', 'x1103_FRONT-x1203_FRONT', 'x1203_BACK-x1303_BACK', 'x1304_RIGHT-x1303_LEFT', 'x1305_RIGHT-x1304_LEFT', 'x1305_FRONT-x1405_FRONT']",,,,,,,,,,,,,
1003.1405.00.0001,x1003.c4.r7.j23,none,x1405.c3.r1.j3,none,1,x1003-LEFT,none,x1405-RIGHT,none,global,6,30,R4K82A,19,18.3237433,"['x1003_BACK-x1103_BACK', 'x1103_FRONT-x1203_FRONT', 'x1203_BACK-x1303_BACK', 'x1304_RIGHT-x1303_LEFT', 'x1305_RIGHT-x1304_LEFT', 'x1305_FRONT-x1405_FRONT']",,,,,,,,,,,,,
1003.1405.00.0002,x1003.c6.r3.j23,none,x1405.c5.r5.j3,none,1,x1003-LEFT,none,x1405-RIGHT,none,global,6,30,R4K82A,19,17.3394939,"['x1003_BACK-x1103_BACK', 'x1103_FRONT-x1203_FRONT', 'x1203_BACK-x1303_BACK', 'x1304_RIGHT-x1303_LEFT', 'x1305_RIGHT-x1304_LEFT', 'x1305_FRONT-x1405_FRONT']",,,,,,,,,,,,,
1100.1404.01.0000,x1100.c1.r5.j1,none,x1404.c4.r5.j23,none,1,x1100-RIGHT,none,x1404-LEFT,none,global,9,29,R4K83A,25,19.2211388,"['x1100_FRONT-x1200_FRONT', 'x1200_BACK-x1300_BACK', 'x1301_RIGHT-x1300_LEFT', 'x1302_RIGHT-x1301_LEFT', 'x1303_RIGHT-x1302_LEFT', 'x1303_FRONT-x1403_FRONT', 'x1403_RIGHT-x1404_LEFT']",,,,,,,,,,,,,
1100.1404.01.0001,x1100.c5.r7.j1,none,x1404.c0.r5.j21,none,1,x1100-RIGHT,none,x1404-LEFT,none,global,9,29,R4K83A,25,19.1551777,"['x1100_FRONT-x1200_FRONT', 'x1200_BACK-x1300_BACK', 'x1301_RIGHT-x1300_LEFT', 'x1302_RIGHT-x1301_LEFT', 'x1303_RIGHT-x1302_LEFT', 'x1303_FRONT-x1403_FRONT', 'x1403_RIGHT-x1404_LEFT']",,,,,,,,,,,,,
1100.1404.01.0002,x1100.c7.r3.j1,none,x1404.c2.r1.j23,none,1,x1100-RIGHT,none,x1404-LEFT,none,global,9,29,R4K82A,19,18.5035892,"['x1100_FRONT-x1200_FRONT', 'x1200_BACK-x1300_BACK', 'x1301_RIGHT-x1300_LEFT', 'x1302_RIGHT-x1301_LEFT', 'x1303_RIGHT-x1302_LEFT', 'x1303_FRONT-x1403_FRONT', 'x1403_RIGHT-x1404_LEFT']",,,,,,,,,,,,,
1100.1404.01.0003,x1100.c3.r3.j1,none,x1404.c6.r7.j23,none,1,x1100-RIGHT,none,x1404-LEFT,none,global,9,29,R4K82A,19,18.2368894,"['x1100_FRONT-x1200_FRONT', 'x1200_BACK-x1300_BACK', 'x1301_RIGHT-x1300_LEFT', 'x1302_RIGHT-x1301_LEFT', 'x1303_RIGHT-x1302_LEFT', 'x1303_FRONT-x1403_FRONT', 'x1403_RIGHT-x1404_LEFT']",,,,,,,,,,,,,
1101.1405.01.0000,x1101.c5.r5.j1,none,x1405.c0.r7.j23,none,1,x1101-RIGHT,none,x1405-LEFT,none,global,10,30,R4K83A,25,19.1322389,"['x1101_FRONT-x1201_FRONT', 'x1201_BACK-x1301_BACK', 'x1302_RIGHT-x1301_LEFT', 'x1303_RIGHT-x1302_LEFT', 'x1304_RIGHT-x1303_LEFT', 'x1304_FRONT-x1404_FRONT', 'x1404_RIGHT-x1405_LEFT']",,,,,,,,,,,,,
1101.1405.01.0001,x1101.c3.r1.j1,none,x1405.c6.r1.j23,none,1,x1101-RIGHT,none,x1405-LEFT,none,global,10,30,R4K82A,19,18.5924892,"['x1101_FRONT-x1201_FRONT', 'x1201_BACK-x1301_BACK', 'x1302_RIGHT-x1301_LEFT', 'x1303_RIGHT-x1302_LEFT', 'x1304_RIGHT-x1303_LEFT', 'x1304_FRONT-x1404_FRONT', 'x1404_RIGHT-x1405_LEFT']",,,,,,,,,,,,,
1101.1405.01.0002,x1101.c7.r1.j1,none,x1405.c2.r3.j23,none,1,x1101-RIGHT,none,x1405-LEFT,none,global,10,30,R4K82A,19,18.5035892,"['x1101_FRONT-x1201_FRONT', 'x1201_BACK-x1301_BACK', 'x1302_RIGHT-x1301_LEFT', 'x1303_RIGHT-x1302_LEFT', 'x1304_RIGHT-x1303_LEFT', 'x1304_FRONT-x1404_FRONT', 'x1404_RIGHT-x1405_LEFT']",,,,,,,,,,,,,
1005.1403.00.0000,x1005.c5.r1.j1,none,x1403.c0.r3.j21,none,1,x1005-RIGHT,none,x1403-LEFT,none,global,8,28,R4K82A,19,18.9936684,"['x1005_BACK-x1105_BACK', 'x1105_FRONT-x1205_FRONT', 'x1205_BACK-x1305_BACK', 'x1305_RIGHT-x1304_LEFT', 'x1304_RIGHT-x1303_LEFT', 'x1303_FRONT-x1403_FRONT']",,,,,,,,,,,,,
1005.1403.00.0001,x1005.c1.r7.j1,none,x1403.c4.r3.j23,none,1,x1005-RIGHT,none,x1403-LEFT,none,global,8,28,R4K82A,19,18.7040297,"['x1005_BACK-x1105_BACK', 'x1105_FRONT-x1205_FRONT', 'x1205_BACK-x1305_BACK', 'x1305_RIGHT-x1304_LEFT', 'x1304_RIGHT-x1303_LEFT', 'x1303_FRONT-x1403_FRONT']",,,,,,,,,,,,,
1005.1403.00.0002,x1005.c7.r5.j1,none,x1403.c2.r7.j21,none,1,x1005-RIGHT,none,x1403-LEFT,none,global,8,28,R4K82A,19,17.6538191,"['x1005_BACK-x1105_BACK', 'x1105_FRONT-x1205_FRONT', 'x1205_BACK-x1305_BACK', 'x1305_RIGHT-x1304_LEFT', 'x1304_RIGHT-x1303_LEFT', 'x1303_FRONT-x1403_FRONT']",,,,,,,,,,,,,
1101.1404.00.0000,x1101.c1.r5.j1,none,x1404.c3.r1.j1,none,1,x1101-RIGHT,none,x1404-RIGHT,none,global,10,29,R4K82A,19,18.9167636,"['x1101_FRONT-x1201_FRONT', 'x1201_BACK-x1301_BACK', 'x1302_RIGHT-x1301_LEFT', 'x1303_RIGHT-x1302_LEFT', 'x1304_RIGHT-x1303_LEFT', 'x1304_FRONT-x1404_FRONT']",,,,,,,,,,,,,
1101.1404.00.0001,x1101.c7.r3.j1,none,x1404.c1.r5.j1,none,1,x1101-RIGHT,none,x1404-RIGHT,none,global,10,29,R4K82A,19,17.8436142,"['x1101_FRONT-x1201_FRONT', 'x1201_BACK-x1301_BACK', 'x1302_RIGHT-x1301_LEFT', 'x1303_RIGHT-x1302_LEFT', 'x1304_RIGHT-x1303_LEFT', 'x1304_FRONT-x1404_FRONT']",,,,,,,,,,,,,
1101.1404.00.0002,x1101.c3.r3.j1,none,x1404.c5.r7.j1,none,1,x1101-RIGHT,none,x1404-RIGHT,none,global,10,29,R4K82A,19,17.7547142,"['x1101_FRONT-x1201_FRONT', 'x1201_BACK-x1301_BACK', 'x1302_RIGHT-x1301_LEFT', 'x1303_RIGHT-x1302_LEFT', 'x1304_RIGHT-x1303_LEFT', 'x1304_FRONT-x1404_FRONT']",,,,,,,,,,,,,
1101.1404.00.0003,x1101.c5.r7.j1,none,x1404.c7.r3.j3,none,1,x1101-RIGHT,none,x1404-RIGHT,none,global,10,29,R4K82A,19,16.7934032,"['x1101_FRONT-x1201_FRONT', 'x1201_BACK-x1301_BACK', 'x1302_RIGHT-x1301_LEFT', 'x1303_RIGHT-x1302_LEFT', 'x1304_RIGHT-x1303_LEFT', 'x1304_FRONT-x1404_FRONT']",,,,,,,,,,,,,
1001.1403.00.0000,x1001.c1.r7.j1,none,x1403.c0.r5.j23,none,1,x1001-RIGHT,none,x1403-LEFT,none,global,4,28,R4K82A,19,18.8462697,"['x1001_RIGHT-x1002_LEFT', 'x1002_BACK-x1102_BACK', 'x1102_FRONT-x1202_FRONT', 'x1202_BACK-x1302_BACK', 'x1302_FRONT-x1402_FRONT', 'x1402_RIGHT-x1403_LEFT']",,,,,,,,,,,,,
1001.1403.00.0001,x1001.c3.r5.j1,none,x1403.c2.r7.j23,none,1,x1001-RIGHT,none,x1403-LEFT,none,global,4,28,R4K82A,19,17.8620203,"['x1001_RIGHT-x1002_LEFT', 'x1002_BACK-x1102_BACK', 'x1102_FRONT-x1202_FRONT', 'x1202_BACK-x1302_BACK', 'x1302_FRONT-x1402_FRONT', 'x1402_RIGHT-x1403_LEFT']",,,,,,,,,,,,,
1001.1403.00.0002,x1001.c5.r1.j1,none,x1403.c4.r3.j21,none,1,x1001-RIGHT,none,x1403-LEFT,none,global,4,28,R4K82A,19,17.2563094,"['x1001_RIGHT-x1002_LEFT', 'x1002_BACK-x1102_BACK', 'x1102_FRONT-x1202_FRONT', 'x1202_BACK-x1302_BACK', 'x1302_FRONT-x1402_FRONT', 'x1402_RIGHT-x1403_LEFT']",,,,,,,,,,,,,
1001.1403.00.0003,x1001.c7.r5.j1,none,x1403.c6.r7.j21,none,1,x1001-RIGHT,none,x1403-LEFT,none,global,4,28,R4K82A,19,15.9164602,"['x1001_RIGHT-x1002_LEFT', 'x1002_BACK-x1102_BACK', 'x1102_FRONT-x1202_FRONT', 'x1202_BACK-x1302_BACK', 'x1302_FRONT-x1402_FRONT', 'x1402_RIGHT-x1403_LEFT']",,,,,,,,,,,,,
1003.1405.01.0000,x1003.c1.r5.j1,none,x1405.c0.r7.j21,none,1,x1003-RIGHT,none,x1405-LEFT,none,global,6,30,R4K82A,19,18.8692086,"['x1003_RIGHT-x1004_LEFT', 'x1004_BACK-x1104_BACK', 'x1104_FRONT-x1204_FRONT', 'x1204_BACK-x1304_BACK', 'x1304_FRONT-x1404_FRONT', 'x1404_RIGHT-x1405_LEFT']",,,,,,,,,,,,,
1003.1405.01.0001,x1003.c3.r1.j1,none,x1405.c2.r3.j21,none,1,x1003-RIGHT,none,x1405-LEFT,none,global,6,30,R4K82A,19,18.2405589,"['x1003_RIGHT-x1004_LEFT', 'x1004_BACK-x1104_BACK', 'x1104_FRONT-x1204_FRONT', 'x1204_BACK-x1304_BACK', 'x1304_FRONT-x1404_FRONT', 'x1404_RIGHT-x1405_LEFT']",,,,,,,,,,,,,
1003.1405.01.0002,x1003.c5.r5.j1,none,x1405.c4.r7.j21,none,1,x1003-RIGHT,none,x1405-LEFT,none,global,6,30,R4K82A,19,16.9007096,"['x1003_RIGHT-x1004_LEFT', 'x1004_BACK-x1104_BACK', 'x1104_FRONT-x1204_FRONT', 'x1204_BACK-x1304_BACK', 'x1304_FRONT-x1404_FRONT', 'x1404_RIGHT-x1405_LEFT']",,,,,,,,,,,,,
1003.1405.01.0003,x1003.c7.r1.j1,none,x1405.c6.r3.j23,none,1,x1003-RIGHT,none,x1405-LEFT,none,global,6,30,R4K82A,19,16.2491211,"['x1003_RIGHT-x1004_LEFT', 'x1004_BACK-x1104_BACK', 'x1104_FRONT-x1204_FRONT', 'x1204_BACK-x1304_BACK', 'x1304_FRONT-x1404_FRONT', 'x1404_RIGHT-x1405_LEFT']",,,,,,,,,,,,,
1100.1403.00.0000,x1100.c1.r7.j1,none,x1403.c3.r3.j1,none,1,x1100-RIGHT,none,x1403-RIGHT,none,global,9,28,R4K82A,19,18.7389637,"['x1100_FRONT-x1200_FRONT', 'x1200_BACK-x1300_BACK', 'x1301_RIGHT-x1300_LEFT', 'x1302_RIGHT-x1301_LEFT', 'x1303_RIGHT-x1302_LEFT', 'x1303_FRONT-x1403_FRONT']",,,,,,,,,,,,,
1100.1403.00.0001,x1100.c7.r5.j1,none,x1403.c1.r7.j1,none,1,x1100-RIGHT,none,x1403-RIGHT,none,global,9,28,R4K82A,19,17.6658143,"['x1100_FRONT-x1200_FRONT', 'x1200_BACK-x1300_BACK', 'x1301_RIGHT-x1300_LEFT', 'x1302_RIGHT-x1301_LEFT', 'x1303_RIGHT-x1302_LEFT', 'x1303_FRONT-x1403_FRONT']",,,,,,,,,,,,,
1100.1403.00.0002,x1100.c5.r1.j1,none,x1403.c7.r5.j3,none,1,x1100-RIGHT,none,x1403-RIGHT,none,global,9,28,R4K82A,19,16.9712031,"['x1100_FRONT-x1200_FRONT', 'x1200_BACK-x1300_BACK', 'x1301_RIGHT-x1300_LEFT', 'x1302_RIGHT-x1301_LEFT', 'x1303_RIGHT-x1302_LEFT', 'x1303_FRONT-x1403_FRONT']",,,,,,,,,,,,,
1004.1402.00.0000,x1004.c1.r1.j1,none,x1402.c5.r3.j1,none,1,x1004-RIGHT,none,x1402-RIGHT,none,global,7,27,R4K82A,19,18.5642296,"['x1004_BACK-x1104_BACK', 'x1104_FRONT-x1204_FRONT', 'x1204_BACK-x1304_BACK', 'x1304_FRONT-x1404_FRONT', 'x1403_RIGHT-x1404_LEFT', 'x1402_RIGHT-x1403_LEFT']",,,,,,,,,,,,,
1004.1402.00.0001,x1004.c5.r3.j1,none,x1402.c1.r3.j3,none,1,x1004-RIGHT,none,x1402-RIGHT,none,global,7,27,R4K82A,19,18.4982681,"['x1004_BACK-x1104_BACK', 'x1104_FRONT-x1204_FRONT', 'x1204_BACK-x1304_BACK', 'x1304_FRONT-x1404_FRONT', 'x1403_RIGHT-x1404_LEFT', 'x1402_RIGHT-x1403_LEFT']",,,,,,,,,,,,,
